date,ret,source
2024-02-16,-0.0098718256175489,backtest
2024-02-20,-0.008501386734887,backtest
2024-02-21,-0.0038427121264165,backtest
2024-02-22,0.0354244750713593,backtest
2024-02-23,-0.0038705286464797,backtest
2024-02-26,-0.0039572328852519,backtest
2024-02-27,0.0028607508012385,backtest
2024-02-28,-0.0056036515641716,backtest
2024-02-29,0.0096272868635849,backtest
2024-03-01,0.0131108244376278,backtest
2024-03-04,-0.0048401999026192,backtest
2024-03-05,-0.0188019702128531,backtest
2024-03-06,0.0053482155607954,backtest
2024-03-07,0.0177466809606498,backtest
2024-03-08,-0.0126421995283117,backtest
2024-03-11,-0.0030115910244819,backtest
2024-03-12,0.0190211576208389,backtest
2024-03-13,-0.0085912471034932,backtest
2024-03-14,-0.0003336555493124,backtest
2024-03-15,-0.0104544933942359,backtest
2024-03-18,0.0125060107363211,backtest
2024-03-19,0.0037117431690253,backtest
2024-03-20,0.0123284930996736,backtest
2024-03-21,0.0007095580889973,backtest
2024-03-22,0.0044884642880922,backtest
2024-03-25,-0.0044421172597069,backtest
2024-03-26,-0.0047519011299095,backtest
2024-03-27,0.0030773150095084,backtest
2024-03-28,-0.0033005990085538,backtest
2024-04-01,0.0047662906056963,backtest
2024-04-02,-0.0095005069918595,backtest
2024-04-03,0.0013612407508017,backtest
2024-04-04,-0.0153486971348013,backtest
2024-04-05,0.0128028843968278,backtest
2024-04-08,-0.0006753965951112,backtest
2024-04-09,0.0032351390520024,backtest
2024-04-10,-0.0063023678424253,backtest
2024-04-11,0.0211801559173756,backtest
2024-04-12,-0.0153564751899867,backtest
2024-04-15,-0.0195212330972909,backtest
2024-04-16,-3.7275932879077614e-05,backtest
2024-04-17,-0.0134671144012988,backtest
2024-04-18,-0.0056724252531716,backtest
2024-04-19,-0.0270710214378287,backtest
2024-04-22,0.0110697832928661,backtest
2024-04-23,0.0170286079162608,backtest
2024-04-24,0.0045364947018208,backtest
2024-04-25,-0.004424215715693,backtest
2024-04-26,0.023603166091654,backtest
2024-04-29,0.0032296433377853,backtest
2024-04-30,-0.021195517207672,backtest
2024-05-01,-0.0085185783391018,backtest
2024-05-02,0.0149908672178591,backtest
2024-05-03,0.0244206533562875,backtest
2024-05-06,0.0134144609466617,backtest
2024-05-07,-0.0025359462505207,backtest
2024-05-08,-0.0007309619012053,backtest
2024-05-09,0.0004265954507406,backtest
2024-05-10,0.002078666384219,backtest
2024-05-13,0.0037860965166563,backtest
2024-05-14,0.008800765080442,backtest
2024-05-15,0.0185947348956852,backtest
2024-05-16,-0.0016556746547752,backtest
2024-05-17,-0.0020097148611046,backtest
2024-05-20,0.0086787830151123,backtest
2024-05-21,0.0046951431608192,backtest
2024-05-22,-0.001520110315362,backtest
2024-05-23,0.0002901970653027,backtest
2024-05-24,0.0139989118544831,backtest
2024-05-28,0.0079461229387812,backtest
2024-05-29,-0.0049530261393926,backtest
2024-05-30,-0.0152647999802369,backtest
2024-05-31,-0.000582904901307,backtest
2024-06-03,0.0081493843692881,backtest
2024-06-04,0.0033338560219065,backtest
2024-06-05,0.0232620591336799,backtest
2024-06-06,-0.0025579675671682,backtest
2024-06-07,-0.0003419100749989,backtest
2024-06-10,0.0027110412721378,backtest
2024-06-11,0.0143729630117144,backtest
2024-06-12,0.0191739952883882,backtest
2024-06-13,0.0081997252744124,backtest
2024-06-14,0.0037053671781528,backtest
2024-06-17,0.0116570023159348,backtest
2024-06-18,0.0007734919731477,backtest
2024-06-20,-0.0112534734900694,backtest
2024-06-21,-0.0041178510581753,backtest
2024-06-24,-0.0134247789812965,backtest
2024-06-25,0.0181806343987085,backtest
2024-06-26,0.0041480603901305,backtest
2024-06-27,0.0006873385766843,backtest
2024-06-28,-0.0082442453596139,backtest
2024-07-01,0.0119783747127233,backtest
2024-07-02,0.0094420535733634,backtest
2024-07-03,0.0130760475986899,backtest
2024-07-05,0.0112617367922395,backtest
2024-07-08,0.0040246337489012,backtest
2024-07-09,0.0017898871041281,backtest
2024-07-10,0.014960849399038,backtest
2024-07-11,-0.0282526955269399,backtest
2024-07-12,0.0056852527413525,backtest
2024-07-15,0.0033512171269862,backtest
2024-07-16,-0.0039131323156465,backtest
2024-07-17,-0.034226421195929,backtest
2024-07-18,-0.0021404432667465,backtest
2024-07-19,-0.0097346813178223,backtest
2024-07-22,0.0194239560421169,backtest
2024-07-23,-0.0022269508760484,backtest
2024-07-24,-0.0442641210756072,backtest
2024-07-25,-0.0140414411639091,backtest
2024-07-26,0.0089994790706432,backtest
2024-07-29,0.0022351666091835,backtest
2024-07-30,-0.0186474330576504,backtest
2024-07-31,0.035423809471036,backtest
2024-08-01,-0.0257930611837036,backtest
2024-08-02,-0.0204195999048472,backtest
2024-08-05,-0.0366266568599963,backtest
2024-08-06,0.0102685472005523,backtest
2024-08-07,-0.0132631309919155,backtest
2024-08-08,0.0320998093479913,backtest
2024-08-09,0.006574308803767,backtest
2024-08-12,0.0056232242823208,backtest
2024-08-13,0.0290614402076431,backtest
2024-08-14,0.0007861439245831,backtest
2024-08-15,0.0244260297900709,backtest
2024-08-16,0.0024057264992675,backtest
2024-08-19,0.0152243683244894,backtest
2024-08-20,-0.0029762256827389,backtest
2024-08-21,0.0042741991405386,backtest
2024-08-22,-0.0195909148630634,backtest
2024-08-23,0.0160538629026254,backtest
2024-08-26,-0.0102413535426014,backtest
2024-08-27,0.0028327845052485,backtest
2024-08-28,-0.0116081720884619,backtest
2024-08-29,-0.0054556494943491,backtest
2024-08-30,0.0110419005673518,backtest
2024-09-03,-0.0385692367496315,backtest
2024-09-04,-0.0027602000355537,backtest
2024-09-05,0.002575485191686,backtest
2024-09-06,-0.0277219618060715,backtest
2024-09-09,0.0117420589861096,backtest
2024-09-10,0.0100859472520099,backtest
2024-09-11,0.027813957869477,backtest
2024-09-12,0.0102888113879909,backtest
2024-09-13,0.0051112025202351,backtest
2024-09-16,-0.0078941733481319,backtest
2024-09-17,0.0014049352300602,backtest
2024-09-18,-0.0028039952654484,backtest
2024-09-19,0.0299745416560923,backtest
2024-09-20,-0.0042571960016252,backtest
2024-09-23,0.0001586638591334,backtest
2024-09-24,0.0068236719187903,backtest
2024-09-25,0.0038704254218861,backtest
2024-09-26,0.0064696264594792,backtest
2024-09-27,-0.0049553416460518,backtest
2024-09-30,0.0065225520833598,backtest
2024-10-01,-0.0190460772038288,backtest
2024-10-02,0.0008215160075823,backtest
2024-10-03,0.0032083468914506,backtest
2024-10-04,0.0111088143766891,backtest
2024-10-07,-0.0110620380903473,backtest
2024-10-08,0.0179247750890751,backtest
2024-10-09,0.0053332018476121,backtest
2024-10-10,-0.0002255595969823,backtest
2024-10-11,-0.0014996399223899,backtest
2024-10-14,0.0116109834616896,backtest
2024-10-15,-0.012218549620124,backtest
2024-10-16,0.0017786161744193,backtest
2024-10-17,0.0009372849734173,backtest
2024-10-18,0.0050577741677523,backtest
2024-10-21,0.0062074114505207,backtest
2024-10-22,0.0028420597721379,backtest
2024-10-23,-0.0174585737400239,backtest
2024-10-24,0.010900830590764,backtest
2024-10-25,0.0082993107257499,backtest
2024-10-28,-0.0001565892635165,backtest
2024-10-29,0.0106862867414014,backtest
2024-10-30,-0.0066812495131918,backtest
2024-10-31,-0.0324218712779349,backtest
2024-11-01,0.0043205378555513,backtest
2024-11-04,-0.0040694714877219,backtest
2024-11-05,0.0141300805322676,backtest
2024-11-06,0.0273239636683455,backtest
2024-11-07,0.0192915617362244,backtest
2024-11-08,-0.0012068975579652,backtest
2024-11-11,-0.0035481075974968,backtest
2024-11-12,0.0013665878561954,backtest
2024-11-13,-0.0046700644583819,backtest
2024-11-14,-0.0034761420090495,backtest
2024-11-15,-0.0238699440009501,backtest
2024-11-18,0.0068544614793721,backtest
2024-11-19,0.0116057057042167,backtest
2024-11-20,-0.0027989271325364,backtest
2024-11-21,-0.0008910820699903,backtest
2024-11-22,-0.0011413270538149,backtest
2024-11-25,-0.0002293684954122,backtest
2024-11-26,0.0073245666244986,backtest
2024-11-27,-0.0084061671142823,backtest
2024-11-29,0.0094791911906359,backtest
2024-12-02,0.0135409283612148,backtest
2024-12-03,0.0053046517328834,backtest
2024-12-04,0.0141834649161875,backtest
2024-12-05,-0.0009693864575578,backtest
2024-12-06,0.006106428859595,backtest
2024-12-09,-0.0035999702205398,backtest
2024-12-10,-0.0014241235217164,backtest
2024-12-11,0.0209264072348448,backtest
2024-12-12,-0.0067017036481356,backtest
2024-12-13,0.003784222968463,backtest
2024-12-16,0.0122413363529222,backtest
2024-12-17,-0.001478196205859,backtest
2024-12-18,-0.0326049643070702,backtest
2024-12-19,-0.0013834055459858,backtest
2024-12-20,0.0106141190934498,backtest
2024-12-23,0.0141995094088811,backtest
2024-12-24,0.0133952316449796,backtest
2024-12-26,-0.0012511234344379,backtest
2024-12-27,-0.0153362874343946,backtest
2024-12-30,-0.0114494945177178,backtest
2024-12-31,-0.01110524257885,backtest
2025-01-02,-0.0032628063353177,backtest
2025-01-03,0.0193990835626619,backtest
2025-01-06,0.0161296848973504,backtest
2025-01-07,-0.0221340731065561,backtest
2025-01-08,-0.0001427931331682,backtest
2025-01-10,-0.0158900711684624,backtest
2025-01-13,-0.0055484029792803,backtest
2025-01-14,-0.0053092895962149,backtest
2025-01-15,0.0281458069873421,backtest
2025-01-16,-0.0133461471155418,backtest
2025-01-17,0.0159405593817437,backtest
2025-01-21,0.0020885362784531,backtest
2025-01-22,0.0155669682393641,backtest
2025-01-23,0.0020223955559372,backtest
2025-01-24,-0.0063698158351611,backtest
2025-01-27,-0.0419505371637188,backtest
2025-01-28,0.0301284479266486,backtest
2025-01-29,-0.0080125735927348,backtest
2025-01-30,0.0020964273862359,backtest
2025-01-31,-0.0037309243098715,backtest
2025-02-03,-0.0161175696953993,backtest
2025-02-04,0.0152994431001153,backtest
2025-02-05,0.0018579016508427,backtest
2025-02-06,0.0062973620637776,backtest
2025-02-07,-0.0137896790243954,backtest
2025-02-10,0.009423768043419,backtest
2025-02-11,-0.0030402040447281,backtest
2025-02-12,0.0018439160093191,backtest
2025-02-13,0.0150360298587699,backtest
2025-02-14,0.004894613865778,backtest
2025-02-18,-2.9163931913356344e-05,backtest
2025-02-19,0.0029547483220928,backtest
2025-02-20,-0.0017305795174255,backtest
2025-02-21,-0.0229680153044583,backtest
2025-02-24,-0.0131004108017209,backtest
2025-02-25,-0.0180067561165804,backtest
2025-02-26,0.0021812267683406,backtest
2025-02-27,-0.0323199979509298,backtest
2025-02-28,0.0181937258981727,backtest
2025-03-03,-0.0301948128943948,backtest
2025-03-04,-0.0009044350885305,backtest
2025-03-05,0.0142047211089605,backtest
2025-03-06,-0.0273641631619133,backtest
2025-03-07,0.0108801929708322,backtest
2025-03-10,-0.0468978112965656,backtest
2025-03-11,-0.0012733204155783,backtest
2025-03-12,0.0172973085533086,backtest
2025-03-13,-0.0218639326390663,backtest
2025-03-14,0.028281496915727,backtest
2025-03-17,-0.0013759820491874,backtest
2025-03-18,-0.0201866931112347,backtest
2025-03-19,0.0156503674098718,backtest
2025-03-20,-0.0023803158074807,backtest
2025-03-21,0.0078921366401914,backtest
2025-03-24,0.0237310082727209,backtest
2025-03-25,0.00637560885134,backtest
2025-03-26,-0.0245842379122613,backtest
2025-03-27,-0.0072642224927309,backtest
2025-03-28,-0.0278309053453335,backtest
2025-03-31,-0.000646068055033,backtest
2025-04-01,0.0113711801697652,backtest
2025-04-02,0.0063657261863443,backtest
2025-04-03,-0.0636258679807947,backtest
2025-04-04,-0.0603918964194501,backtest
2025-04-07,0.0025249795273256,backtest
2025-04-08,-0.0215958430529803,backtest
2025-04-09,0.139304864186015,backtest
2025-04-10,-0.0461287243417297,backtest
2025-04-11,0.0231232237548802,backtest
2025-04-14,0.004605557369608,backtest
2025-04-15,-0.0008042210655768,backtest
2025-04-16,-0.0366551948152286,backtest
2025-04-17,-0.0042976157277086,backtest
2025-04-21,-0.0279201131286307,backtest
2025-04-22,0.0258460787683396,backtest
2025-04-23,0.0282283756940392,backtest
2025-04-24,0.0301880873372298,backtest
2025-04-25,0.0195193211544652,backtest
2025-04-28,-0.0022364329715426,backtest
2025-04-29,0.0045852528575363,backtest
2025-04-30,0.0002019652735348,backtest
2025-05-01,0.0205067329284393,backtest
2025-05-02,0.0145813212972842,backtest
2025-05-05,-0.0078698172462859,backtest
2025-05-06,-0.0090064242920636,backtest
2025-05-07,-0.0004150607809675,backtest
2025-05-08,0.0095811703391874,backtest
2025-05-09,0.0007115981099431,backtest
2025-05-12,0.0491141429584023,backtest
2025-05-13,0.0201870063022381,backtest
2025-05-14,0.0124854547958061,backtest
2025-05-15,-0.0022610998495581,backtest
2025-05-16,0.0037475643812262,backtest
2025-05-19,-0.0006453486884378,backtest
2025-05-20,-0.0049852945261177,backtest
2025-05-21,-0.0126417424097016,backtest
2025-05-22,0.0035168026377008,backtest
2025-05-23,-0.0133516177473708,backtest
2025-05-27,0.0269154210237324,backtest
2025-05-28,-0.0039259838770459,backtest
2025-05-29,0.004788348235682,backtest
2025-05-30,-0.0044563054165509,backtest
2025-06-02,0.0074095555398297,backtest
2025-06-03,0.0088813849268931,backtest
2025-06-04,0.0029687305762888,backtest
2025-06-05,-0.0116667198975039,backtest
2025-06-06,0.0118466077478154,backtest
2025-06-09,0.0042836501714315,backtest
2025-06-10,0.0085305755334409,backtest
2025-06-11,-0.0036560024777398,backtest
2025-06-12,0.004122863460746,backtest
2025-06-13,-0.0126491237120109,backtest
2025-06-16,0.0149421651656814,backtest
2025-06-17,-0.0092548112331455,backtest
2025-06-18,0.0027319734431569,backtest
2025-06-20,-0.0054209409207997,backtest
2025-06-23,0.0119126876520534,backtest
2025-06-24,0.0122926956717001,backtest
2025-06-25,0.008057488722703,backtest
2025-06-26,0.0082803680122959,backtest
2025-06-27,0.0045841139201335,backtest
2025-06-30,0.0054497727468297,backtest
2025-07-01,-0.0126518068353165,backtest
2025-07-02,0.0127410193375466,backtest
2025-07-03,0.0103000676343503,backtest
2025-07-07,-0.0100993163878353,backtest
2025-07-08,0.0019598955829243,backtest
2025-07-09,0.0103260009788302,backtest
2025-07-10,0.0023950491535348,backtest
2025-07-11,-0.0004881718238952,backtest
2025-07-14,0.0001853202111261,backtest
2025-07-15,0.0067724026483213,backtest
2025-07-16,0.0026871882934333,backtest
2025-07-17,0.0068397904830179,backtest
2025-07-18,0.0016374845696889,backtest
2025-07-21,0.0041641593701271,backtest
2025-07-22,-0.0062469519474123,backtest
2025-07-23,0.0057549588805873,backtest
2025-07-24,0.002576364475985,backtest
2025-07-25,0.0048387937357209,backtest
2025-07-28,0.006037052783162,backtest
2025-07-29,-0.0028782562547643,backtest
2025-07-30,0.0026407302150373,backtest
2025-07-31,0.0015459900016624,backtest
2025-08-01,-0.0187554736297856,backtest
2025-08-04,0.0239760471449099,backtest
2025-08-05,-0.0089056481309605,backtest
2025-08-06,0.0128841100709599,backtest
2025-08-07,0.0038625038989425,backtest
2025-08-08,0.013318644781082,backtest
2025-08-11,-0.0028025033678201,backtest
2025-08-12,0.0147066618179559,backtest
2025-08-13,-0.0026324038927132,backtest
2025-08-14,-0.0006520555338554,backtest
2025-08-15,-0.0063019130370547,backtest
2025-08-18,-0.000521830957322,backtest
2025-08-19,-0.0170029799872346,backtest
2025-08-20,-0.0073984255205464,backtest
2025-08-21,-0.0037023179961216,backtest
2025-08-22,0.0169434425123297,backtest
2025-08-25,-4.0762644592802055e-05,backtest
2025-08-26,0.0045934912789979,backtest
2025-08-27,0.0025803116559893,backtest
2025-08-28,0.0056229270613213,backtest
2025-08-29,-0.0143722068907472,backtest
2025-09-02,-0.0087258039931113,backtest
2025-09-03,0.0152705095421887,backtest
2025-09-04,0.0074814574071395,backtest
2025-09-05,-0.0003177533330669,backtest
2025-09-08,0.0036431343691963,backtest
2025-09-09,0.0040139740490546,backtest
2025-09-10,0.005391357910709,backtest
2025-09-11,0.0067280578159664,backtest
2025-09-12,0.009404030397427,backtest
2025-09-15,0.0112231968687944,backtest
2025-09-16,-0.0021374284284303,backtest
2025-09-17,-0.0057466414003117,backtest
2025-09-18,0.0098654709916784,backtest
2025-09-19,0.0101951438066722,backtest
2025-09-22,0.0112849022335003,backtest
2025-09-23,-0.0099625941801636,backtest
2025-09-24,-0.0030137581189083,backtest
2025-09-25,-0.0031352983552181,backtest
2025-09-26,0.0034811176332293,backtest
2025-09-29,0.0032881174865992,backtest
